date,time,product_id,qty
11/21/2016,12:35,4,2
11/2/2014,15:44,44,5
3/25/2014,11:26,15,3
11/5/2014,15:02,34,2
10/21/2013,9:02,32,3
10/17/2016,14:38,34,6
10/7/2016,16:09,6,7
4/30/2013,9:17,11,2
6/27/2013,13:02,38,1
9/2/2016,14:51,39,10
1/14/2016,9:41,27,7
2/23/2014,11:09,57,3
3/16/2014,12:23,26,10
3/3/2015,9:23,43,7
10/22/2015,11:08,9,2
1/28/2016,13:45,33,3
12/19/2013,9:14,16,2
11/22/2015,12:56,30,7
3/13/2013,14:06,21,2
7/26/2016,10:23,3,6
11/26/2014,12:17,50,6
9/5/2016,10:54,19,4
6/5/2013,13:56,29,9
6/22/2016,11:07,34,3
10/6/2013,16:57,3,3
10/8/2015,9:27,56,6
2/28/2015,11:15,10,1
4/8/2014,13:26,44,4
5/15/2016,15:15,42,9
6/28/2016,9:51,25,3
12/31/2015,14:55,28,2
2/3/2015,11:09,8,7
9/2/2015,14:30,43,10
1/21/2014,16:18,15,3
3/24/2013,15:39,30,9
5/26/2014,11:10,23,5
7/3/2014,14:16,27,5
9/1/2015,14:02,30,10
2/19/2014,11:58,1,10
3/4/2016,13:03,18,9
7/22/2015,11:12,46,3
11/30/2013,16:01,10,5
2/27/2014,10:55,39,6
4/21/2014,11:19,6,1
12/29/2015,15:48,44,8
1/14/2015,11:12,27,5
2/14/2016,11:09,50,3
3/16/2015,13:03,12,8
8/13/2016,14:41,13,6
12/9/2016,16:43,47,7
4/12/2013,14:18,36,7
3/5/2015,16:42,38,7
4/2/2015,12:49,35,4
12/1/2014,9:46,27,4
7/22/2013,11:21,17,10
8/18/2014,16:44,56,2
9/17/2015,13:53,34,3
11/30/2013,11:58,34,6
3/27/2016,12:36,22,4
2/22/2016,9:46,13,6
10/8/2016,9:59,5,1
4/26/2014,13:46,19,6
4/26/2015,11:53,30,2
9/21/2013,14:43,23,9
9/14/2016,14:25,36,9
11/10/2016,10:33,46,6
6/23/2013,11:38,19,1
9/15/2013,9:50,5,3
3/8/2014,9:20,50,8
11/3/2013,15:59,43,2
1/2/2016,9:24,43,4
2/23/2016,9:04,40,4
4/25/2014,12:47,39,9
12/7/2016,10:59,9,9
9/26/2013,15:51,15,2
3/6/2016,13:09,45,9
8/4/2013,10:47,24,4
5/5/2014,14:49,42,10
5/9/2013,15:17,3,6
12/29/2015,16:16,55,8
3/27/2016,15:04,42,2
4/17/2016,16:17,28,10
7/25/2013,11:23,55,10
9/20/2013,14:52,43,5
9/21/2016,16:04,36,1
1/7/2015,11:14,54,4
9/17/2016,11:04,34,8
9/30/2016,14:44,24,6
4/13/2013,9:13,15,10
5/18/2014,16:24,19,10
12/4/2013,12:14,43,7
6/16/2015,15:03,10,6
5/26/2014,10:38,52,3
12/15/2016,16:22,56,10
2/15/2013,9:27,1,2
9/20/2013,15:51,6,2
10/10/2016,16:43,9,5
11/12/2014,9:52,37,3
1/8/2013,12:08,46,4
9/15/2013,11:52,39,6
8/22/2013,10:38,46,9
12/11/2014,9:24,47,6
8/22/2015,9:34,30,10
1/21/2016,12:35,17,9
1/8/2017,10:13,52,4
1/22/2014,13:00,47,3
4/24/2015,13:47,55,9
9/27/2015,16:32,33,5
2/24/2016,10:33,1,2
12/9/2015,13:57,50,1
12/23/2016,10:45,10,5
12/5/2016,12:10,9,5
10/9/2013,10:42,40,5
9/1/2013,13:16,25,6
9/8/2016,15:41,37,9
12/25/2014,15:03,40,10
8/29/2015,14:48,37,3
1/31/2016,10:30,25,1
8/18/2014,14:30,35,4
7/8/2015,11:41,43,8
5/19/2016,13:51,11,7
5/10/2014,12:26,34,5
2/23/2016,10:57,7,4
2/28/2015,12:13,44,1
11/18/2016,12:17,18,1
5/26/2013,9:13,38,9
11/17/2014,16:15,9,5
1/20/2016,12:47,31,10
10/27/2016,13:23,47,9
9/30/2015,16:02,10,2
12/23/2014,11:02,2,3
6/23/2015,15:06,46,6
8/28/2014,13:58,48,7
8/10/2013,15:49,27,5
10/28/2015,12:55,8,3
10/18/2014,12:29,30,3
4/22/2013,16:48,6,8
12/22/2014,12:17,11,6
10/24/2015,16:36,39,5
3/23/2013,10:33,35,1
1/24/2013,11:03,20,5
6/21/2014,12:38,20,8
10/23/2015,10:06,53,8
6/16/2016,14:12,43,3
5/10/2015,16:32,29,1
4/26/2014,9:00,21,2
2/20/2013,9:28,10,10
10/29/2015,14:22,11,8
7/9/2016,11:28,54,5
8/23/2013,12:37,36,4
9/8/2013,12:26,1,10
4/12/2013,9:43,51,3
1/10/2017,14:43,56,9
7/21/2015,10:44,52,6
6/28/2013,14:00,5,6
4/12/2014,11:17,3,4
4/27/2016,14:26,8,10
7/12/2016,13:32,9,7
2/25/2015,11:00,6,9
9/21/2015,13:45,29,6
5/5/2014,15:11,16,1
6/21/2013,16:53,38,5
10/21/2014,12:55,23,2
8/7/2015,16:52,46,7
7/26/2013,9:36,22,3
8/19/2013,16:48,30,4
12/9/2015,12:51,13,10
6/1/2015,9:05,42,6
6/10/2015,15:06,31,7
1/8/2013,12:02,49,2
12/10/2016,16:06,11,9
2/16/2013,16:24,35,5
6/30/2016,16:16,1,7
2/5/2014,11:59,13,8
6/12/2014,10:25,47,4
12/6/2015,11:24,16,2
2/10/2015,9:24,53,7
8/14/2013,15:12,19,1
2/23/2015,10:25,11,6
5/13/2013,16:09,47,7
4/21/2014,9:20,44,2
11/20/2016,12:21,13,3
8/11/2015,12:47,18,8
3/25/2015,9:17,34,10
9/26/2013,16:38,3,6
6/29/2016,13:55,53,10
5/14/2016,15:37,46,6
3/4/2013,15:52,55,5
1/11/2016,12:53,47,5
2/8/2013,10:30,43,9
11/18/2014,10:28,5,8
11/26/2013,14:50,2,1
6/28/2013,11:01,2,10
8/16/2015,9:12,57,9
1/1/2017,12:53,13,8
1/26/2015,12:50,45,4
1/7/2017,14:00,31,6
6/8/2014,9:33,3,10
8/21/2016,13:55,53,9
6/23/2014,9:04,16,2
7/25/2014,14:15,8,5
1/11/2015,9:45,44,8
10/22/2016,10:20,33,7
1/13/2013,10:53,13,6
8/10/2016,14:20,20,9
8/17/2013,10:45,39,7
9/5/2014,11:07,13,1
3/14/2015,12:23,21,9
7/19/2015,12:22,19,4
9/4/2014,16:37,17,4
6/8/2014,16:18,9,7
3/4/2013,16:51,15,8
6/30/2014,10:38,43,5
11/13/2016,11:41,45,3
4/16/2013,10:57,13,5
1/3/2013,12:32,12,9
3/9/2016,13:23,13,10
8/4/2014,10:02,14,5
10/10/2015,11:49,31,5
3/12/2014,9:01,46,1
8/19/2014,14:00,49,4
2/7/2016,13:29,19,3
8/28/2014,9:27,19,1
9/15/2014,13:56,24,7
1/5/2017,16:24,52,8
9/27/2016,13:12,31,5
9/27/2013,15:51,24,7
4/14/2013,9:33,50,10
12/13/2016,11:55,34,9
11/20/2016,13:17,52,2
8/23/2015,13:55,37,4
7/3/2014,13:13,22,5
2/25/2013,15:23,39,6
9/7/2015,11:15,20,2
12/14/2015,13:20,17,3
2/21/2014,13:06,2,1
10/27/2014,15:31,29,4
5/8/2013,11:20,26,2
5/14/2013,15:44,10,9
9/8/2016,16:44,57,1
8/26/2014,15:37,39,7
8/9/2013,14:25,32,7
6/20/2014,13:22,50,2
8/12/2015,13:57,38,9
9/17/2015,16:26,18,4
2/14/2014,12:14,33,4
1/11/2014,15:41,4,10
8/11/2013,16:54,38,4
6/30/2014,12:43,47,6
11/16/2014,14:26,15,1
10/31/2014,13:00,5,5
11/8/2014,9:01,31,2
2/28/2013,16:03,9,9
12/6/2016,13:58,48,10
12/15/2014,10:57,47,6
11/27/2015,14:50,31,10
5/10/2015,11:31,56,5
7/22/2013,15:51,23,5
4/19/2013,9:32,8,9
4/21/2013,14:36,46,8
4/14/2015,12:37,24,2
5/12/2016,9:19,15,6
8/16/2016,10:13,55,3
2/8/2014,16:41,23,9
12/24/2014,10:48,18,6
10/6/2014,12:28,7,10
12/18/2015,10:08,24,10
1/5/2014,16:07,7,5
4/10/2014,14:09,33,8
10/13/2013,12:39,7,4
4/11/2016,10:18,40,9
10/18/2016,11:42,26,4
5/25/2015,14:52,41,9
11/5/2015,9:57,9,4
1/14/2013,16:36,8,6
11/18/2015,13:51,11,9
1/26/2013,12:51,26,9
8/26/2014,16:31,40,9
1/27/2014,13:33,51,1
7/3/2014,11:47,30,7
3/28/2013,16:23,43,1
12/1/2015,14:36,19,5
11/23/2016,13:25,18,5
11/3/2014,10:12,51,6
10/7/2014,16:54,5,6
4/13/2016,15:22,7,2
1/18/2017,12:43,46,1
8/13/2013,10:57,26,10
12/2/2013,9:07,37,3
12/1/2015,16:22,6,6
3/28/2013,16:31,26,3
6/24/2013,15:49,39,10
11/5/2015,12:36,32,2
9/19/2016,16:20,16,9
11/1/2016,10:28,11,3
6/11/2013,9:40,34,2
11/8/2014,12:38,39,6
6/23/2016,14:19,54,5
1/26/2013,14:07,3,6
1/21/2017,14:28,33,8
1/31/2014,13:08,45,6
8/31/2015,13:59,34,4
9/24/2015,13:11,20,3
8/11/2015,16:00,40,6
2/15/2013,13:17,3,10
6/24/2015,10:05,39,4
6/15/2014,9:37,57,3
3/29/2014,12:25,40,2
6/11/2015,13:25,6,4
8/6/2016,16:44,38,5
8/30/2014,9:19,25,1
9/16/2013,11:36,36,8
6/30/2016,12:49,17,5
7/31/2013,10:51,6,10
6/3/2014,9:00,44,4
10/31/2015,16:10,24,4
6/22/2014,14:08,55,7
3/9/2016,14:41,53,3
9/29/2016,10:08,28,3
5/11/2015,13:52,17,8
9/17/2013,11:53,55,5
5/19/2014,15:20,14,6
8/27/2016,10:25,53,2
7/14/2016,15:07,46,8
1/12/2014,9:42,40,1
9/8/2014,16:22,37,3
5/14/2016,9:55,52,8
10/20/2014,15:42,30,8
9/4/2013,10:33,4,2
10/25/2015,10:11,53,10
8/16/2016,14:17,30,5
2/23/2013,16:36,45,6
7/20/2014,10:47,33,10
10/30/2015,10:57,37,3
5/2/2016,11:34,2,10
12/5/2014,9:24,15,3
5/31/2016,15:22,3,3
12/29/2014,9:02,37,8
7/29/2016,15:36,7,5
7/14/2015,15:51,1,7
11/24/2013,13:37,38,6
1/13/2015,10:44,34,3
12/29/2016,13:07,23,3
11/14/2014,13:46,55,4
10/10/2016,14:16,49,10
1/27/2015,9:38,29,4
10/3/2016,15:44,55,4
1/31/2015,14:33,7,4
3/10/2013,13:49,45,5
3/26/2015,16:36,53,7
7/28/2015,12:07,17,4
11/16/2014,9:39,11,8
5/29/2014,9:44,49,2
7/6/2016,16:02,14,2
12/12/2016,13:19,48,3
11/9/2013,13:52,32,8
6/25/2015,10:32,40,5
2/6/2016,15:57,24,5
3/16/2016,11:20,10,8
4/6/2015,9:13,38,4
10/23/2015,9:26,27,7
9/29/2014,13:50,40,8
2/26/2013,9:46,53,6
3/26/2013,13:14,5,2
6/13/2013,15:49,14,4
1/26/2015,9:11,50,9
3/23/2016,14:29,44,9
10/21/2015,13:51,11,8
9/20/2014,11:06,54,6
2/15/2013,15:13,51,6
5/11/2016,10:15,13,1
6/20/2014,16:07,15,9
7/29/2013,13:40,21,5
4/8/2014,11:48,22,7
5/19/2015,16:23,8,5
12/2/2014,13:56,10,8
6/15/2014,9:14,25,8
11/28/2016,9:53,35,1
2/1/2016,16:53,10,9
5/15/2015,9:32,1,1
5/19/2013,11:26,43,5
6/7/2016,13:27,25,9
1/25/2017,15:31,36,5
5/16/2014,12:53,2,4
7/17/2013,12:44,28,10
11/12/2016,11:12,3,7
11/4/2016,13:44,42,8
10/6/2015,9:45,44,7
10/3/2014,16:22,11,1
5/21/2014,14:10,36,3
5/21/2015,10:04,41,3
7/5/2014,10:41,56,3
2/7/2016,14:22,27,1
6/28/2016,11:59,15,8
8/24/2013,9:32,54,6
12/27/2015,9:06,20,7
3/1/2016,14:33,26,2
11/7/2015,16:35,30,8
3/21/2015,12:54,33,7
8/3/2016,9:21,23,2
11/20/2014,16:37,32,3
9/3/2013,12:03,22,6
8/30/2016,15:49,20,2
1/3/2014,9:40,2,1
4/9/2015,11:08,10,8
5/22/2014,15:47,12,2
11/17/2016,16:54,48,6
11/9/2014,15:01,52,2
5/12/2016,9:02,48,5
11/22/2013,13:59,8,6
6/5/2016,14:46,4,3
4/6/2016,15:47,48,7
4/28/2014,9:09,9,1
7/1/2013,13:26,56,8
8/12/2014,13:07,54,7
6/28/2016,13:11,13,4
12/19/2015,13:39,12,5
12/6/2015,9:31,25,10
2/24/2015,13:31,57,5
10/30/2014,10:42,54,1
11/13/2015,13:24,11,2
10/6/2015,16:14,56,4
1/9/2015,15:49,41,9
12/19/2016,11:29,30,3
7/16/2015,15:00,24,6
11/13/2016,15:33,51,1
3/25/2015,9:30,26,10
8/3/2015,9:28,8,3
1/11/2017,16:40,14,10
1/12/2017,15:18,49,8
7/31/2016,16:36,44,4
1/7/2015,15:31,40,8
1/6/2014,9:22,54,6
5/1/2013,16:48,1,6
10/31/2013,16:46,16,4
8/19/2016,16:25,17,2
7/16/2016,10:30,14,2
4/4/2013,15:04,6,2
7/27/2014,9:04,31,10
1/29/2017,15:42,26,5
8/5/2015,11:17,54,1
9/16/2015,9:12,5,7
6/6/2014,16:38,50,10
2/9/2016,11:06,10,6
3/23/2014,13:26,20,9
10/14/2016,11:28,12,1
6/25/2014,10:27,28,2
2/20/2016,16:01,18,9
2/26/2014,9:41,20,3
3/11/2016,14:16,45,5
3/9/2013,9:29,43,10
8/14/2013,13:51,16,2
8/3/2016,15:18,37,8
6/27/2015,13:13,8,2
5/5/2013,12:51,23,10
11/16/2014,9:49,17,10
7/5/2015,13:34,30,1
2/10/2014,14:16,34,3
11/4/2016,14:07,8,9
8/13/2015,12:26,31,3
12/4/2013,10:17,4,9
7/25/2016,15:30,1,5
1/10/2017,9:49,47,6
9/30/2015,16:24,9,8
5/21/2016,13:55,45,5
11/15/2014,14:18,21,2
3/3/2016,9:33,40,5
4/2/2016,12:20,46,1
2/5/2013,11:55,52,2
9/27/2016,13:24,21,2
6/24/2016,10:01,33,3
3/25/2016,10:48,39,3
9/26/2014,9:02,22,5
4/29/2013,14:43,52,9
8/31/2013,15:10,54,1
7/16/2014,14:06,34,7
8/19/2015,13:27,1,4
12/27/2015,15:59,51,7
5/17/2014,10:56,20,2
2/7/2014,14:49,8,8
3/8/2016,9:12,51,7
3/2/2014,14:24,49,4
3/16/2013,14:20,51,8
7/25/2015,15:32,43,3
1/28/2014,11:27,51,2
3/17/2013,11:49,45,8
10/27/2016,16:19,16,5
4/2/2015,12:58,5,1
5/21/2015,14:30,16,4
12/13/2015,9:37,50,10
10/14/2016,11:58,12,7
9/25/2015,10:19,31,5
7/11/2015,13:18,31,2
1/18/2015,11:14,16,7
2/3/2014,10:07,46,5
11/3/2014,15:41,26,2
12/3/2015,14:45,10,4
9/16/2014,14:30,47,1
10/15/2014,9:51,56,9
10/3/2016,9:09,41,7
8/13/2014,14:02,12,2
7/10/2013,14:08,43,10
7/19/2015,15:07,23,5
4/15/2014,14:30,55,5
4/3/2016,15:30,31,8
12/3/2015,15:20,18,10
2/24/2014,16:20,30,5
1/7/2016,11:13,13,6
8/4/2015,14:00,26,10
10/25/2015,9:19,32,2
11/25/2014,14:42,3,3
9/25/2016,15:20,52,5
8/27/2016,16:01,24,7
11/16/2014,16:48,15,3
1/12/2015,9:06,16,5
1/26/2017,10:36,26,6
7/22/2015,13:41,23,2
3/17/2013,12:55,43,1
3/26/2013,9:16,35,9
5/26/2016,13:24,48,9
1/26/2013,11:03,16,1
9/20/2015,9:14,50,6
8/22/2013,9:04,36,8
9/21/2014,16:12,6,10
6/9/2014,15:26,30,6
7/15/2016,12:01,22,9
9/16/2015,13:23,15,4
2/25/2016,14:59,35,3
12/29/2016,12:20,18,2
3/6/2016,14:02,21,5
11/26/2013,9:18,17,8
2/15/2013,16:44,38,7
10/2/2014,16:13,33,2
8/20/2014,16:36,18,4
1/17/2013,9:07,13,7
10/18/2016,12:24,36,3
2/16/2015,11:06,46,6
4/11/2013,11:57,23,10
6/26/2015,12:40,12,4
12/7/2015,11:13,23,1
6/2/2014,9:57,33,3
10/23/2013,16:53,13,10
4/10/2013,11:19,53,10
6/6/2013,14:49,49,3
2/27/2014,10:29,32,4
10/20/2016,14:07,47,5
2/14/2016,16:26,35,9
8/30/2015,16:32,46,2
4/13/2016,14:36,39,7
7/9/2016,11:55,3,9
8/14/2015,14:31,51,2
8/12/2015,13:29,19,10
3/9/2014,12:59,11,4
5/1/2015,12:53,5,7
1/24/2013,15:29,20,4
11/1/2014,12:30,17,8
2/21/2013,10:02,23,5
4/25/2014,13:32,56,9
12/21/2014,9:19,43,7
2/1/2013,14:59,33,3
1/28/2013,11:08,10,6
12/8/2015,13:03,57,7
11/24/2013,14:29,56,3
4/1/2015,14:23,56,6
9/25/2016,10:00,57,8
1/21/2015,13:13,41,9
4/4/2016,10:44,42,1
3/23/2016,12:48,4,5
5/7/2015,13:42,48,1
6/13/2016,11:55,21,5
3/31/2013,11:59,36,6
2/23/2015,16:17,40,4
1/31/2014,11:44,22,7
4/5/2014,15:19,5,6
5/18/2013,12:35,55,4
5/5/2015,12:43,18,1
1/16/2017,15:56,4,2
5/6/2013,13:18,34,3
6/29/2015,12:10,3,1
6/14/2013,13:36,35,1
8/5/2015,10:16,22,10
8/21/2015,15:19,40,9
1/27/2015,15:09,46,7
8/13/2015,12:34,19,5
8/26/2013,11:42,28,1
1/4/2013,15:22,11,5
12/16/2016,12:53,50,4
4/26/2013,16:51,55,3
7/7/2014,16:14,45,6
5/29/2013,9:56,48,2
3/31/2016,15:29,30,8
11/12/2013,10:08,30,9
10/26/2013,10:35,15,10
7/27/2015,13:41,33,1
1/28/2016,9:36,31,2
2/9/2013,11:38,2,1
6/24/2014,13:48,16,9
3/27/2015,15:29,16,6
6/12/2014,16:12,19,6
8/20/2013,13:27,52,3
5/29/2015,15:49,37,2
12/25/2013,16:26,8,2
4/7/2013,14:00,27,4
10/5/2014,15:25,34,5
1/10/2013,10:38,15,5
2/25/2015,9:01,8,7
11/24/2014,16:08,21,5
5/12/2015,15:37,18,6
9/29/2016,11:25,16,6
1/6/2015,11:16,20,1
8/12/2014,12:27,49,9
6/20/2016,9:42,28,3
12/3/2016,15:30,2,8
12/27/2015,12:29,40,7
11/7/2016,15:21,19,7
8/10/2014,9:14,12,7
12/13/2016,13:55,7,9
5/8/2014,15:36,33,8
3/15/2015,10:12,2,7
5/30/2014,12:15,37,4
12/14/2016,10:28,21,3
10/1/2013,15:27,3,10
7/9/2016,14:12,29,2
11/26/2013,10:48,17,8
3/31/2015,14:51,15,10
5/29/2016,14:30,46,1
12/25/2015,15:38,22,2
1/4/2015,13:21,9,2
5/13/2013,13:08,41,8
2/12/2013,11:43,16,4
10/10/2016,16:53,19,3
12/10/2014,10:15,48,5
10/2/2016,11:53,15,7
9/30/2014,16:53,5,8
6/7/2014,16:28,53,5
7/15/2016,16:15,15,10
1/4/2016,12:48,57,3
5/19/2014,14:38,42,7
2/18/2014,16:28,22,5
10/30/2016,16:30,33,1
2/16/2015,14:50,13,10
7/6/2015,12:12,8,8
8/3/2014,12:21,6,7
7/5/2013,9:09,54,3
4/26/2013,14:33,17,4
6/13/2014,15:31,10,9
2/14/2014,16:57,12,10
1/6/2015,13:37,10,8
8/31/2014,10:46,57,2
6/6/2013,11:36,39,3
5/8/2013,14:12,10,9
1/8/2014,15:55,30,3
9/7/2013,9:06,6,4
9/1/2016,13:10,52,8
3/8/2016,11:02,30,10
2/28/2013,13:17,50,6
11/26/2014,14:28,33,5
12/25/2015,10:00,5,5
12/12/2016,9:25,15,8
2/26/2015,11:47,48,5
5/7/2015,11:28,46,6
5/26/2013,11:45,48,7
8/23/2015,12:26,10,10
6/3/2015,16:09,22,3
5/8/2013,10:25,24,3
4/3/2016,16:34,16,3
10/13/2015,11:56,31,8
3/1/2016,11:02,48,1
5/1/2016,9:27,36,4
2/20/2013,12:09,16,4
6/10/2014,15:19,55,6
1/24/2016,14:23,55,6
11/14/2016,16:21,2,9
1/4/2015,12:45,4,1
7/26/2013,16:44,45,7
6/22/2014,14:59,3,6
11/29/2015,14:59,54,10
8/15/2014,16:39,51,2
2/26/2016,9:07,43,6
11/1/2015,9:33,34,6
5/13/2013,14:10,22,4
8/12/2015,16:49,36,9
5/31/2014,10:39,15,10
3/23/2013,11:01,45,9
9/14/2014,11:56,36,6
7/3/2014,10:03,15,3
8/15/2013,15:18,25,8
3/15/2013,10:05,56,8
2/23/2013,15:11,49,4
8/26/2015,11:12,51,9
3/21/2015,9:20,42,9
6/19/2014,9:11,45,8
11/8/2014,15:46,23,7
12/20/2016,10:10,16,7
3/15/2016,14:36,10,10
11/28/2016,11:14,47,7
5/5/2014,12:08,56,8
5/2/2014,13:20,44,5
1/30/2013,10:11,38,7
1/14/2016,12:59,4,9
12/1/2013,14:23,3,9
3/19/2016,9:46,28,8
9/24/2016,16:40,42,7
9/29/2016,16:43,56,6
6/12/2015,12:52,52,2
9/9/2013,14:52,30,6
5/19/2014,11:40,4,4
7/10/2016,13:19,48,5
11/22/2013,9:10,43,10
10/12/2013,14:05,14,10
7/13/2013,13:12,28,10
2/4/2015,11:42,38,7
9/19/2016,12:13,15,1
10/6/2013,9:19,43,9
4/30/2016,16:16,7,1
9/5/2015,10:11,3,10
5/24/2013,14:00,18,1
7/2/2015,10:52,34,4
3/8/2016,9:57,23,3
2/25/2013,16:44,28,2
4/2/2014,16:04,51,10
6/6/2013,14:44,51,3
8/29/2013,15:11,43,9
3/23/2015,11:36,6,10
1/26/2015,15:11,3,6
4/16/2013,14:12,56,4
7/28/2014,14:29,20,10
4/13/2014,9:37,23,10
5/10/2015,9:59,9,5
3/8/2015,9:49,31,9
1/26/2013,14:56,2,2
12/12/2016,14:08,42,8
4/14/2013,11:29,31,5
5/18/2015,9:07,16,3
10/11/2016,10:46,23,7
9/22/2015,10:50,39,7
2/7/2013,14:43,49,5
4/20/2014,13:20,28,4
2/7/2016,15:05,13,7
5/28/2014,15:38,50,5
1/6/2013,14:54,52,6
11/21/2016,12:56,50,10
11/8/2015,13:14,30,5
5/14/2013,16:22,7,7
5/15/2016,9:28,38,10
12/6/2014,13:35,32,9
10/15/2015,15:06,4,5
2/23/2016,13:07,25,10
12/2/2015,15:17,3,10
7/4/2015,16:25,32,9
8/25/2014,15:04,5,1
2/6/2015,9:34,17,5
8/6/2016,14:59,28,9
5/16/2013,14:49,54,4
2/26/2014,11:22,20,9
6/18/2015,14:24,1,4
9/29/2016,13:37,35,4
5/21/2013,12:01,52,1
3/27/2014,13:39,47,6
3/19/2013,14:18,17,4
8/19/2013,15:45,6,5
3/20/2015,9:40,49,2
9/13/2016,12:21,3,3
3/12/2015,12:25,43,2
1/3/2013,15:45,56,2
4/25/2014,9:23,44,5
8/26/2016,15:08,10,1
7/1/2013,16:37,29,8
3/9/2014,12:08,4,5
10/9/2016,9:50,32,6
12/23/2014,15:24,8,2
7/27/2013,10:19,33,10
12/9/2015,9:14,3,8
6/21/2013,14:10,31,2
10/17/2015,16:03,48,5
7/7/2013,15:57,36,10
1/29/2016,10:24,47,1
8/12/2014,14:40,26,4
2/18/2016,15:08,53,4
9/22/2013,13:28,18,3
7/19/2015,15:46,54,8
7/31/2016,11:18,3,1
5/4/2014,15:46,37,7
3/29/2013,14:16,31,3
5/23/2015,10:58,26,10
1/23/2013,11:14,12,10
4/30/2016,14:21,36,1
1/6/2013,12:23,8,5
4/11/2014,12:38,27,6
4/25/2016,13:47,24,2
2/13/2015,14:40,16,5
10/13/2015,14:00,28,10
1/15/2015,10:06,9,3
8/25/2015,15:57,28,1
5/13/2016,15:27,40,9
1/3/2013,12:46,9,3
6/18/2013,15:48,41,1
10/26/2016,16:23,22,4
3/25/2015,13:01,32,8
11/4/2015,15:15,46,9
7/14/2015,13:06,4,8
8/11/2015,9:57,28,5
10/11/2016,11:51,27,9
7/5/2014,12:19,14,10
10/30/2014,12:46,14,7
8/19/2014,16:56,5,9
10/18/2016,11:06,2,5
7/10/2013,15:44,5,6
7/21/2014,10:20,51,7
12/15/2016,10:23,37,4
8/6/2015,13:30,1,8
9/7/2016,16:26,32,4
9/22/2016,16:22,52,10
9/13/2014,15:20,1,7
4/10/2015,12:20,3,8
6/11/2015,15:28,24,6
8/24/2014,11:27,48,1
10/22/2015,10:42,39,3
10/11/2014,14:41,38,3
3/14/2013,10:30,38,2
11/15/2013,15:50,22,5
12/11/2014,9:29,40,9
3/18/2015,9:25,48,5
8/31/2016,14:10,31,6
8/20/2014,13:42,19,6
8/13/2016,11:29,36,1
3/29/2013,10:28,24,3
1/15/2016,11:45,24,8
2/26/2014,9:53,29,5
11/23/2015,11:41,49,7
12/6/2015,12:44,28,5
7/6/2016,9:01,2,8
5/27/2013,14:24,46,9
12/23/2013,14:34,20,2
3/20/2014,12:38,18,4
7/15/2016,16:30,40,1
10/6/2015,12:10,57,3
5/28/2016,9:06,29,4
1/1/2015,13:46,9,10
4/2/2014,11:33,36,5
11/6/2014,12:48,48,2
11/28/2016,9:29,21,2
10/8/2016,12:45,28,10
12/27/2013,11:12,15,5
3/27/2016,16:04,21,1
3/19/2013,13:18,27,6
4/11/2015,14:15,15,8
9/13/2015,13:45,12,7
3/16/2016,13:13,25,2
7/7/2013,10:02,54,4
11/19/2013,10:56,47,3
12/1/2014,10:36,35,2
6/27/2013,13:01,53,3
9/8/2013,13:14,17,7
1/15/2015,10:05,20,7
10/5/2014,10:58,39,3
4/4/2013,16:27,35,3
1/2/2015,9:41,6,1
9/19/2013,12:13,48,2
6/10/2014,14:52,20,9
1/26/2014,14:30,44,8
3/22/2014,11:39,24,2
11/23/2015,9:02,56,7
3/22/2015,9:34,23,5
9/22/2015,16:39,12,1
8/4/2014,16:04,20,2
12/3/2014,10:55,42,4
10/2/2014,15:55,40,7
9/10/2016,9:43,8,7
6/27/2014,10:30,21,1
1/4/2014,15:03,41,4
12/23/2016,10:25,37,5
10/11/2015,16:08,42,6
1/17/2016,14:13,36,7
8/13/2015,11:02,17,7
8/31/2015,12:44,33,5
10/30/2013,12:20,17,4
10/26/2016,16:13,37,2
11/9/2015,11:29,35,4
6/10/2014,16:26,27,1
10/20/2013,12:51,55,3
10/7/2013,11:08,17,9
3/10/2013,13:11,6,5
6/15/2015,16:28,8,10
7/18/2014,13:35,52,4
4/10/2015,10:37,43,6
12/23/2014,16:30,40,7
6/24/2014,12:44,43,4
10/6/2013,11:52,43,10
4/19/2015,15:56,49,5
6/26/2016,14:27,42,7
4/15/2014,9:33,33,1
2/19/2013,9:37,7,6
9/3/2013,15:28,6,6
1/24/2016,15:17,8,2
2/24/2014,16:08,40,5
6/13/2014,9:35,40,10
4/6/2014,9:24,13,7
5/26/2016,11:06,24,4
8/31/2013,14:27,57,3
2/15/2015,12:05,12,8
10/21/2016,13:01,8,10
5/5/2016,10:23,1,10
1/1/2013,15:19,37,4
7/26/2015,16:07,8,3
4/16/2016,13:53,15,10
11/7/2016,12:36,23,10
12/20/2016,13:27,32,9
11/19/2013,15:31,28,2
3/25/2016,13:50,43,2
2/16/2016,13:29,52,2
12/30/2016,13:50,23,6
10/28/2015,10:35,51,4
9/25/2014,9:52,13,8
2/16/2013,11:59,27,9
4/20/2016,11:20,43,2
5/3/2015,11:45,14,2
3/16/2015,13:20,8,7
8/29/2013,15:20,10,1
7/16/2015,9:39,27,3
4/5/2014,15:51,55,1
1/14/2015,11:41,33,6
4/15/2016,9:18,3,3
7/3/2016,12:47,57,8
8/15/2016,10:36,45,5
10/12/2016,16:35,24,2
3/27/2014,11:29,25,6
10/22/2013,16:06,30,8
10/15/2013,16:04,3,2
10/2/2015,9:34,55,1
6/18/2016,10:33,40,4
6/30/2015,12:40,1,6
